Wall time,Step,Value
1489374848.4738545,6462,0.7136231660842896
1489374875.6192439,6480,0.9841095805168152
1489374957.1018412,6534,0.5871384739875793
1489374984.1912317,6552,0.635793924331665
1489375065.5423543,6606,0.7323739528656006
1489375092.6293237,6624,0.8482456207275391
1489375146.8536506,6660,0.8722255229949951
1489375173.9938262,6678,0.8165784478187561
1489375228.2769005,6714,0.7946390509605408
1489375336.970246,6786,0.9080827236175537
1489375364.0598385,6804,0.7643086314201355
1489375391.3013833,6822,0.6249540448188782
1489375445.6435637,6858,1.2893259525299072
1489375472.7395792,6876,0.7554547786712646
1489375554.1911683,6930,0.9047071933746338
1489375581.301232,6948,0.6338555216789246
1489375608.4819837,6966,0.7531259655952454
1489375635.7059412,6984,0.7312178015708923
1489375689.9716616,7020,0.6333887577056885
1489375717.0988429,7038,0.7275130152702332
1489375744.214705,7056,0.6327452063560486
1489375771.351052,7074,0.747343897819519
1489376019.2526343,7236,0.5952816605567932
1489376046.5939567,7254,0.757888913154602
1489376100.9864764,7290,0.7484711408615112
1489376182.62917,7344,0.636452853679657
1489376377.064844,7470,1.2444710731506348
1489376407.207997,7488,0.6904155015945435
1489376528.65285,7560,0.6552467346191406
1489376558.8048294,7578,0.8829224109649658
1489376589.3696928,7596,1.0251505374908447
1489376650.316884,7632,0.5854929685592651
1489376710.8632493,7668,0.7468209266662598
1489376835.6448143,7740,0.7042558193206787
1489377081.0276935,7902,0.5841777920722961
1489377109.455948,7920,0.6543496251106262
1489377138.9896364,7938,0.8029266595840454
1489377168.068833,7956,0.5966092944145203
1489377224.96714,7992,0.891893208026886
1489377252.2277746,8010,0.571738600730896
1489377333.621884,8064,0.527312695980072
1489377415.0600111,8118,0.5431573987007141
1489377605.4205396,8244,0.7792608737945557
1489377632.650094,8262,0.6513887047767639
1489377659.782689,8280,1.019813895225525
1489377686.905663,8298,0.6219313144683838
1489377741.2291698,8334,0.560362696647644
1489377768.3798478,8352,0.655800461769104
1489377849.729827,8406,1.0125142335891724
1489377876.9458437,8424,0.7052037715911865
1489377904.1274638,8442,0.7841362953186035
1489377958.5018737,8478,0.6550361514091492
1489378012.835535,8514,0.5846632719039917
1489378040.0424984,8532,0.6164030432701111
1489378148.7112577,8604,0.5664758086204529
1489378338.65702,8730,0.5943121910095215
1489378420.164673,8784,0.4971466660499573
1489378447.3634288,8802,0.7830511927604675
1489378501.7534637,8838,0.698355495929718
1489378556.193105,8874,0.5677828192710876
1489378637.6762688,8928,0.7043120265007019
1489378936.6802814,9126,0.5685825943946838
1489379018.1367211,9180,0.5927239656448364
1489379045.33138,9198,0.7070136070251465
1489379072.537482,9216,0.3815799057483673
1489379126.886,9252,0.7820785045623779
1489379181.4216897,9288,0.4662228226661682
1489379208.518726,9306,0.6947891712188721
1489379262.7629595,9342,0.6852083802223206
1489379399.0390363,9432,0.5198978781700134
1489379426.150125,9450,0.49655309319496155
1489379593.9424658,9558,0.6198205947875977
1489379648.2505646,9594,0.39864662289619446
1489379675.5012984,9612,0.4608612060546875
1489379702.751755,9630,0.47814539074897766
1489379730.0028996,9648,0.36729738116264343
1489379757.2707064,9666,0.5438828468322754
1489379784.4128506,9684,0.5855823755264282
1489379811.6933258,9702,0.5965094566345215
1489379838.7842615,9720,0.7722028493881226
1489379865.9476993,9738,0.5404609441757202
1489379893.0649536,9756,0.8308906555175781
1489379947.5631654,9792,0.677270233631134
1489380029.3129182,9846,0.5975281000137329
1489380056.444848,9864,0.8134229183197021
1489380083.5729864,9882,0.6923742890357971
1489380138.0816534,9918,0.4548433721065521
1489380246.8341913,9990,0.47603654861450195
1489380301.2452023,10026,0.6303003430366516
1489380355.8625004,10062,0.5135985612869263
1489380464.7196195,10134,0.9506722092628479
1489380491.8216763,10152,0.4844811260700226
1489380518.9126294,10170,0.537513256072998
1489380573.123138,10206,0.748195469379425
1489380627.5535903,10242,0.4883750081062317
1489380681.900483,10278,0.5046026706695557
1489380736.4033005,10314,0.4389558434486389
1489380763.5909786,10332,0.9407333731651306
1489380845.1277761,10386,0.41124409437179565
1489380899.4639666,10422,0.46238088607788086
1489380926.758432,10440,0.6379140615463257
1489380954.074994,10458,0.5375995635986328
1489380981.2327971,10476,1.081900715827942
1489381008.3927293,10494,0.7616487741470337
1489381035.6526184,10512,1.2207919359207153
1489381090.0226843,10548,0.5097256302833557
1489381117.1787925,10566,0.3599620461463928
1489381253.253823,10656,0.462013304233551
1489381280.488117,10674,0.5894128084182739
1489381334.790513,10710,0.6720279455184937
1489381361.9528258,10728,0.44479772448539734
1489381389.1553195,10746,0.6253071427345276
1489381470.8537974,10800,0.5800294876098633
1489381525.2201068,10836,0.6714992523193359
1489381579.6105452,10872,0.9013075828552246
1489381634.0087945,10908,0.4637390375137329
1489381688.414611,10944,0.5609179735183716
1489381742.846522,10980,0.6429020762443542
1489381769.985613,10998,0.6483567953109741
1489381797.2010443,11016,0.6019601225852966
1489381878.8139033,11070,0.9147910475730896
1489381987.6611109,11142,1.0572313070297241
1489382014.8229775,11160,0.44752955436706543
1489382069.2501693,11196,0.4436325430870056
1489382150.7600887,11250,0.432836651802063
1489382259.5312307,11322,0.638252317905426
1489382400.207168,11412,0.6692759394645691
1489382590.7940865,11538,0.7163516879081726
1489382617.9123802,11556,0.3880535960197449
1489382672.2375646,11592,0.6121888756752014
1489382699.41543,11610,0.7651277780532837
1489382726.629626,11628,0.409895658493042
1489382753.818108,11646,0.6496776938438416
1489382780.9230323,11664,0.6208046674728394
1489382808.1020203,11682,0.7430717349052429
1489382862.4146948,11718,0.4390396177768707
1489382889.586584,11736,0.5860151052474976
1489382998.229457,11808,0.3676510155200958
1489383025.459952,11826,0.583537757396698
1489383079.8358085,11862,0.48974281549453735
1489383134.1369789,11898,0.4718872010707855
1489383215.622318,11952,0.50243079662323
1489383269.906311,11988,0.3502001464366913
1489383297.0827703,12006,0.5956279635429382
1489383324.2352557,12024,0.386421263217926
1489383405.7221358,12078,0.599129319190979
1489383432.8889499,12096,0.33964940905570984
1489383460.013918,12114,0.5706300139427185
1489383487.173638,12132,0.4447075128555298
1489383514.372311,12150,0.6119818091392517
1489383568.7550209,12186,0.5040460824966431
1489383595.892355,12204,0.4012303352355957
1489383623.066304,12222,0.5688002109527588
1489383677.3777702,12258,0.37898340821266174
1489383704.5411098,12276,0.4171963334083557
1489383731.6553876,12294,0.5565873980522156
1489383758.808856,12312,0.43680667877197266
1489383785.9819512,12330,0.657425582408905
1489383813.1251497,12348,0.3424879312515259
1489383867.5659409,12384,0.4411005973815918
1489383894.7122471,12402,0.38206741213798523
1489383976.1489835,12456,0.6966593861579895
1489384084.9253156,12528,0.44515925645828247
1489384166.3795125,12582,0.4249132573604584
1489384193.5503821,12600,0.48726701736450195
1489384220.845335,12618,0.4190565347671509
1489384275.114116,12654,0.3908620774745941
1489384329.4465797,12690,0.5360335111618042
1489384356.6560013,12708,0.3532777428627014
1489384410.9545684,12744,0.5057587027549744
1489384438.0847316,12762,0.46092304587364197
1489384465.2326293,12780,0.40128734707832336
1489384573.8979588,12852,0.43071040511131287
1489384682.6330035,12924,0.4862145185470581
1489384709.826365,12942,0.41467735171318054
1489384764.1869397,12978,0.441621333360672
1489384791.37671,12996,0.6391761302947998
1489384818.5828848,13014,0.4704590439796448
1489384845.7202523,13032,0.3716382384300232
1489384872.8792171,13050,0.40289008617401123
1489384900.0717645,13068,0.3258827030658722
1489384981.5477872,13122,0.6864057183265686
1489385008.67397,13140,0.3109533190727234
1489385176.1651022,13248,0.44402825832366943
1489385230.4579618,13284,0.412155419588089
1489385257.675548,13302,0.4825613796710968
1489385284.7851167,13320,0.5433412194252014
1489385311.9942446,13338,0.47532498836517334
1489385366.4283683,13374,0.4863169193267822
1489385447.849885,13428,0.34405890107154846
1489385474.9691365,13446,0.483355849981308
1489385556.43759,13500,0.41646984219551086
1489385583.6494734,13518,0.6549992561340332
1489385610.871428,13536,0.5397428870201111
1489385665.4075475,13572,0.41501373052597046
1489385719.7656875,13608,0.33391842246055603
1489385801.4514294,13662,0.4016260504722595
1489385828.648916,13680,0.43476104736328125
1489385883.045226,13716,0.4918276369571686
1489385964.7714248,13770,0.6526471972465515
1489385991.987644,13788,0.39022716879844666
1489386019.2809355,13806,0.42367348074913025
1489386073.6784766,13842,0.5111551284790039
1489386100.832345,13860,0.4399879574775696
1489386128.091214,13878,0.4980977773666382
1489386182.4667885,13914,0.38055747747421265
1489386209.6123033,13932,0.31054365634918213
1489386236.87244,13950,0.22120410203933716
1489386372.8570483,14040,0.3709287643432617
1489386481.5240722,14112,0.6340646743774414
1489386508.792586,14130,0.3424454629421234
1489386563.0879085,14166,0.5224127173423767
1489386617.4363344,14202,0.24842007458209991
1489386671.8443487,14238,0.3650148808956146
1489386698.9989336,14256,0.5120779275894165
1489386726.221491,14274,0.3543303310871124
1489386753.4083188,14292,0.3309550881385803
1489386780.6418207,14310,0.690041720867157
1489386807.8096702,14328,0.36900898814201355
1489386862.14214,14364,0.4373970031738281
1489386916.4816275,14400,0.41249945759773254
1489386970.983928,14436,0.5151402354240417
1489387052.5259936,14490,0.36154916882514954
1489387106.8364065,14526,0.4699990451335907
1489387134.0617802,14544,0.4150223731994629
1489387161.246257,14562,0.34362635016441345
1489387269.96834,14634,0.4743828773498535
1489387324.3496325,14670,0.5301470160484314
1489387351.4996932,14688,0.5025745630264282
1489387405.9169638,14724,0.6573249697685242
1489387487.4713728,14778,0.4053794741630554
1489387541.7282786,14814,0.6854298114776611
1489387596.0524118,14850,0.49953991174697876
1489387677.6524909,14904,0.3299420177936554
1489387759.312834,14958,0.5437616109848022
1489387786.4518883,14976,0.5964199304580688
1489387845.2662885,15012,0.4010249972343445
1489387899.693332,15048,0.32946714758872986
1489387954.081598,15084,0.3920048177242279
1489388089.9887216,15174,0.6047636270523071
1489388144.2911625,15210,0.41649535298347473
1489388171.426353,15228,0.2766539454460144
1489388198.632975,15246,0.4025796055793762
1489388225.7810462,15264,0.5569958090782166
1489388307.3334644,15318,0.362332284450531
1489388470.5127234,15426,0.35325124859809875
1489388524.8526149,15462,0.363908588886261
1489388552.0503263,15480,0.25686386227607727
1489388579.2624056,15498,0.44314640760421753
1489388606.591281,15516,0.6564761996269226
1489388633.7515054,15534,0.3692030608654022
1489388742.4019725,15606,0.3976517915725708
1489388796.7654793,15642,0.3998986482620239
1489388823.8519175,15660,0.49744394421577454
1489388905.3394186,15714,0.6436735987663269
1489388932.456888,15732,0.5135469436645508
1489388959.6347706,15750,0.2997550368309021
1489388986.8939528,15768,0.5749144554138184
1489389014.1557493,15786,0.33343416452407837
1489389068.5743484,15822,0.41234859824180603
1489389095.7583418,15840,0.29890185594558716
1489389122.9401622,15858,0.39071160554885864
1489389150.1543689,15876,0.4058742821216583
1489389204.5389225,15912,0.44246160984039307
1489389285.9920087,15966,0.24513080716133118
1489389340.418096,16002,0.5890747904777527
1489389367.531021,16020,0.4323005974292755
1489389421.9041355,16056,0.369706392288208
1489389449.1250846,16074,0.3058537542819977
1489389530.7387466,16128,0.3554629385471344
1489389612.3340406,16182,0.3578234016895294
1489389639.532686,16200,0.3514937460422516
1489389829.9932773,16326,0.3125738501548767
1489389857.1772385,16344,0.28281956911087036
1489389884.298935,16362,0.4839852750301361
1489389911.4625757,16380,0.3497719466686249
1489389938.65794,16398,0.2731062173843384
1489389965.8657956,16416,0.34183651208877563
1489389993.1116912,16434,0.6104568243026733
1489390047.5523534,16470,0.281843900680542
1489390074.7102072,16488,0.3248431384563446
1489390101.8650172,16506,0.3570067882537842
1489390183.426063,16560,0.5792888402938843
1489390210.617232,16578,0.399187296628952
1489390237.7801387,16596,0.353244423866272
1489390264.95437,16614,0.46164754033088684
1489390319.2357788,16650,0.5798477530479431
1489390482.2579336,16758,0.5692795515060425
1489390509.3837733,16776,0.3671935796737671
1489390590.8763695,16830,0.2842733860015869
1489390785.5588074,16956,0.3278518319129944
1489390867.1615815,17010,0.4470883011817932
1489390975.8090303,17082,0.3976622521877289
1489391057.2951746,17136,0.42938175797462463
1489391084.4684334,17154,0.270527184009552
1489391111.660338,17172,0.3992510735988617
1489391166.0665677,17208,0.29793140292167664
1489391193.3063526,17226,0.3582715392112732
1489391220.4719727,17244,0.35293149948120117
1489391302.1001716,17298,0.2929950952529907
1489391329.3534784,17316,0.7921919822692871
1489391383.8150182,17352,0.41788479685783386
1489391438.1857786,17388,0.2751227021217346
1489391465.399119,17406,0.33584508299827576
1489391519.84818,17442,0.43942394852638245
1489391574.2397912,17478,0.3970526456832886
1489391601.379121,17496,0.31645217537879944
1489391655.7592897,17532,0.37658098340034485
1489391710.1653063,17568,0.32169872522354126
1489391737.3580394,17586,0.3878021240234375
1489391764.6030862,17604,0.3990538716316223
1489391791.8171706,17622,0.33565986156463623
1489391873.4036462,17676,0.31705358624458313
1489391900.599677,17694,0.6052442193031311
1489391927.8561037,17712,0.27033403515815735
1489392009.3554187,17766,0.4249543249607086
1489392036.5231667,17784,0.3729475140571594
1489392253.9636996,17928,0.2946759760379791
1489392335.567679,17982,0.30858615040779114
1489392362.7687416,18000,0.46540603041648865
1489392417.2612255,18036,0.25432878732681274
1489392471.661444,18072,0.28061679005622864
1489392498.968749,18090,0.511710524559021
1489392580.5242088,18144,0.4731122851371765
1489392607.7755485,18162,0.31879615783691406
1489392662.1009014,18198,0.3924032151699066
1489392689.2310169,18216,0.3949573040008545
1489392716.3593829,18234,0.405117005109787
1489392743.4797106,18252,0.2912564277648926
1489392825.0061085,18306,0.30279362201690674
1489393042.6281567,18450,0.41164979338645935
1489393069.816371,18468,0.5076700448989868
1489393096.9693007,18486,0.3146268129348755
1489393151.2939272,18522,0.44789376854896545
1489393205.6417143,18558,0.2350291907787323
1489393232.7980466,18576,0.36320504546165466
1489393259.9457967,18594,0.33188873529434204
1489393314.41507,18630,0.5254380702972412
1489393373.4963279,18666,0.34597182273864746
1489393400.6879337,18684,0.38078197836875916
1489393427.888762,18702,0.301544189453125
1489393509.4813805,18756,0.5779582262039185
1489393536.6648312,18774,0.2964639961719513
1489393563.7956352,18792,0.5815297365188599
1489393699.6327949,18882,0.31985899806022644
1489393753.9542062,18918,0.27021899819374084
1489393781.1719403,18936,0.4318784177303314
1489393862.8917003,18990,0.3533893823623657
1489393917.1348598,19026,0.3740493953227997
1489394080.193836,19134,0.5431259274482727
1489394107.4653094,19152,0.25992870330810547
1489394161.8058286,19188,0.3323620855808258
1489394216.1458256,19224,0.529163658618927
1489394324.9620671,19296,0.429034560918808
1489394379.3573365,19332,0.35884809494018555
1489394433.763394,19368,0.40715521574020386
1489394488.0197387,19404,0.2821212708950043
1489394542.30658,19440,0.34807685017585754
1489394596.615923,19476,0.31902024149894714
1489394623.786509,19494,0.38961902260780334
1489394650.9536483,19512,0.3259750008583069
1489394678.126923,19530,0.4021572172641754
1489394705.3116775,19548,0.5225942134857178
1489394814.1128845,19620,0.37524402141571045
1489394868.5132337,19656,0.3948462903499603
1489394895.654069,19674,0.28563931584358215
1489395058.794608,19782,0.2893410921096802
1489395113.103739,19818,0.5569707155227661
1489395167.3644106,19854,0.2864414155483246
1489395194.5131078,19872,0.28183436393737793
1489395221.628147,19890,0.3395862877368927
1489395466.1946194,20052,0.4616701006889343
1489395520.6299322,20088,0.4521808624267578
1489395602.0909626,20142,0.4484154284000397
1489395683.6437135,20196,0.3660633862018585
1489395710.8451357,20214,0.44071370363235474
1489395765.1753335,20250,0.343689501285553
1489395792.3347883,20268,0.3410179316997528
1489395819.434045,20286,0.33334052562713623
1489395846.5507593,20304,0.28712010383605957
1489395900.8990936,20340,0.3347998261451721
1489395928.0419874,20358,0.3277271091938019
1489395982.399257,20394,0.3601630628108978
1489396009.578528,20412,0.24318183958530426
1489396036.7764938,20430,0.3049205541610718
1489396118.5960927,20484,0.28770747780799866
1489396150.563925,20502,0.2771666646003723
1489396204.9198391,20538,0.25247660279273987
1489396422.295308,20682,0.42287930846214294
1489396449.4341269,20700,0.3654380738735199
1489396476.5924475,20718,0.42162618041038513
1489396503.7556636,20736,0.3822288513183594
1489396585.235169,20790,0.27706554532051086
1489396612.4951982,20808,0.3473520576953888
1489396639.6627636,20826,0.4508267343044281
1489396721.1333838,20880,0.40200841426849365
1489396748.2869883,20898,0.3499438166618347
1489396775.4306576,20916,0.39776375889778137
1489396856.9324183,20970,0.3617950975894928
1489397183.1795409,21186,0.40664389729499817
1489397264.816249,21240,0.3109263777732849
1489397319.131526,21276,0.38669729232788086
1489397346.3391197,21294,0.2694801390171051
1489397400.7074964,21330,0.5453483462333679
1489397427.9796567,21348,0.5520157814025879
1489397509.4966795,21402,0.3707681894302368
1489397590.984644,21456,0.41759711503982544
1489397618.2595413,21474,0.4160947799682617
1489397645.5327294,21492,0.30566728115081787
1489397672.7453852,21510,0.1863832324743271
1489397700.0054774,21528,0.2028055191040039
1489397727.309459,21546,0.30511823296546936
1489397754.4677823,21564,0.22953370213508606
1489397781.664663,21582,0.5208072662353516
1489397836.0701149,21618,0.3538393974304199
1489397890.3579323,21654,0.4076307713985443
1489397917.4779086,21672,0.2353808581829071
1489397971.817224,21708,0.2821953296661377
1489398026.0705445,21744,0.3776753544807434
1489398080.3396015,21780,0.3306284546852112
1489398107.5070412,21798,0.2637685537338257
1489398134.6401417,21816,0.3174494802951813
1489398161.7896314,21834,0.45333871245384216
1489398188.9666624,21852,0.23031140863895416
1489398216.1445253,21870,0.2752301096916199
1489398460.9681125,22032,0.3162800073623657
1489398488.105315,22050,0.36756739020347595
1489398542.5199115,22086,0.4269585609436035
1489398569.6569462,22104,0.18595030903816223
1489398678.4089673,22176,0.2800942361354828
1489398705.6697724,22194,0.38132306933403015
1489398732.955243,22212,0.3877265751361847
1489398787.4067285,22248,0.35735681653022766
1489398868.931418,22302,0.34214097261428833
1489398955.2433097,22356,0.23261216282844543
1489399009.7685506,22392,0.3162636458873749
1489399064.071148,22428,0.2799271047115326
1489399091.207836,22446,0.3279308080673218
1489399145.5318377,22482,0.31679004430770874
1489399172.6621046,22500,0.21699881553649902
1489399254.2082808,22554,0.41874074935913086
1489399281.383947,22572,0.33613404631614685
1489399308.5039802,22590,0.45859965682029724
1489399362.8922331,22626,0.7447611093521118
1489399390.0460122,22644,0.2826533317565918
1489399417.2511153,22662,0.3418677747249603
1489399471.619416,22698,0.2838127613067627
1489399498.8023505,22716,0.2666415274143219
1489399525.9726107,22734,0.32023733854293823
1489399553.1430676,22752,0.35223516821861267
1489399580.2329314,22770,0.41067200899124146
1489399607.471824,22788,0.2617870271205902
1489399743.4039938,22878,0.24659188091754913
1489399770.5624633,22896,0.25517043471336365
1489399824.937635,22932,0.2266533225774765
1489399933.7938704,23004,0.46173328161239624
1489399961.0594704,23022,0.22816161811351776
1489400015.3827124,23058,0.3058791160583496
1489400124.2537208,23130,0.23810066282749176
1489400178.610043,23166,0.44161084294319153
1489400233.0497422,23202,0.34992530941963196
1489400287.4925933,23238,0.4587499797344208
1489400314.6215932,23256,0.2835615575313568
1489400341.8868852,23274,0.2511805295944214
1489400369.0534885,23292,0.5456454157829285
1489400423.4384856,23328,0.3128751814365387
1489400504.9354687,23382,0.3416574001312256
1489400532.0876367,23400,0.3476758897304535
1489400586.58974,23436,0.3129670321941376
1489400613.689867,23454,0.3055735230445862
1489400640.8555443,23472,0.34607547521591187
1489400695.1725707,23508,0.4616910219192505
1489400803.966951,23580,0.3403671979904175
1489400858.3807034,23616,0.20935344696044922
1489400885.6103806,23634,0.30886420607566833
1489400939.9791827,23670,0.2358536273241043
1489400967.1103704,23688,0.30215728282928467
1489401048.760189,23742,0.36564546823501587
1489401075.9108582,23760,0.2610580027103424
1489401211.7036808,23850,0.30693143606185913
1489401238.850886,23868,0.4080895781517029
1489401266.073324,23886,0.2861791253089905
1489401293.3150673,23904,0.22275853157043457
1489401347.788709,23940,0.3194189667701721
1489401402.1334348,23976,0.3686625063419342
1489401429.3731134,23994,0.3224690854549408
1489401456.531689,24012,0.21217408776283264
1489401483.6861284,24030,0.2705642580986023
1489401510.878837,24048,0.29526832699775696
1489401538.073313,24066,0.3090916872024536
1489401619.656101,24120,0.3542146384716034
1489401705.8574378,24174,0.3445243537425995
1489401760.3161204,24210,0.2728959918022156
1489401814.6316102,24246,0.32122671604156494
1489401841.870476,24264,0.2536274492740631
1489401869.0699127,24282,0.27024832367897034
1489401896.2380655,24300,0.44802501797676086
1489401923.445107,24318,0.2589399218559265
1489402032.3389516,24390,0.2939353585243225
1489402141.0938988,24462,0.27026960253715515
1489402195.4408567,24498,0.2783558964729309
1489402222.6395373,24516,0.20188593864440918
1489402304.163268,24570,0.2560346722602844
1489402331.3625178,24588,0.46145403385162354
1489402358.584554,24606,0.2616400718688965
1489402440.114566,24660,0.3243524730205536
1489402521.7004535,24714,0.2548069655895233
1489402548.8749812,24732,0.3534161150455475
1489402576.059612,24750,0.47570449113845825
1489402630.3866057,24786,0.32424965500831604
1489402657.5941963,24804,0.4634617567062378
1489402684.7997558,24822,0.33979156613349915
1489402766.4057345,24876,0.44141510128974915
1489402820.6906815,24912,0.40562090277671814
1489402847.8695333,24930,0.34907224774360657
1489402902.1339664,24966,0.1784375011920929
1489402929.3426638,24984,0.282227486371994
1489402956.5564754,25002,0.4155280292034149
